Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL,Type
Parka capuche amovible Carhartt,Carhartt,120.0,3,1,4.9,71,"Parka capuche amovible (par pressions)
Marron clair/ocre
Doublure matelassée rouge
Longueur : 84 cm
Longueurs manches : 66 cm
Largeur mesurée sous les aisselles : 55 cm
Poches ext. : 2 grandes poches plaquées basses (fermeture à bouton) + 2 poches poitrine en biais
poches int. : 2 poches poitrine coté gauche dont 1 fermée par 1 bouton + 1 grande poche plaquée fermée avec 1 bouton",https://www.vinted.fr/items/5979726826-parka-capuche-amovible-carhartt,manteaux
Veste d'hiver noir Carhartt hooded squad parka,Carhartt,150.0,2,13,4.6,14,Veste neuve,https://www.vinted.fr/items/2491061869-veste-dhiver-noir-carhartt-hooded-squad-parka,manteaux
Carhartt Jacket,Carhartt,119.99,3,20,3.5,11,"Perfect State, Barely worn, warm jacket, black, waterproof✅",https://www.vinted.fr/items/4014299626-carhartt-jacket,manteaux
Parka Carhartt,Carhartt,110.0,2,5,No rating,No evaluations,Jamais porté,https://www.vinted.fr/items/3801416827-parka-carhartt,manteaux
Manteau Carhartt,Carhartt,130.0,3,13,4.6,125,"Manteau Carhartt très peu porter 
En parfait état
Noir
Taille XS

#carhartt
#manteaucarhartt
#carharttxs
#manteaucarharttxs
#hiverxs
#femmemanteau
#femmemanteaunoir
#vintage
#vintagestyle",https://www.vinted.fr/items/5442384535-manteau-carhartt,manteaux
Carhartt Wip windbraker noir,Carhartt,110.0,3,6,No rating,No evaluations,"A peine porté, taille S",https://www.vinted.fr/items/5420874277-carhartt-wip-windbraker-noir,manteaux
Carhartt Parker Jacke,Carhartt,20.0,3,2,5,1288,"In einem super Zustand 
Leider fehlt das Fell an der Kapuze ( sieht man aber nicht)",https://www.vinted.fr/items/5459575908-carhartt-parker-jacke,manteaux
Carhartt Winterjacke,Carhartt,35.0,4,3,4.7,13,"Graue Original Carhartt Winterjacke 
Größe S
Preis bei Kauf 220€",https://www.vinted.fr/items/4151254323-carhartt-winterjacke,manteaux
Jacke von carhartt ,Carhartt,90.0,3,11,5,1109,Getragen aber top,https://www.vinted.fr/items/1634799293-jacke-von-carhartt,manteaux
Winterjacke Carhartt,Carhartt,15.0,4,11,5,8,"Carhartt Winterjacke 
- Größe S, kann aber auch von M getragen werden trotz dicker Pullover 
- gebraucht, Jacke wird vor Verkauf nochmal gereinigt 
- hat viele nützliche Taschen+ Innentasche
- warum auch immer sieht die Jacke auf den Bildern gelblich aus, aber wenn ich sie vor mir sehe, ist da gar nichts 

Wenn ihr Interesse habt, lasst mir doch gern eine Nachricht da. 🥰✨
Wenn ihr einen Preisvorschlag habt, könnt ihr mir den auch gern mitteilen.",https://www.vinted.fr/items/4851434606-winterjacke-carhartt,manteaux
Dunkelblauer Carhartt Parka ,Carhartt,59.0,3,4,No rating,No evaluations,"Top Zustand 
Keine Mängel",https://www.vinted.fr/items/3831998936-dunkelblauer-carhartt-parka,manteaux
Vintage Carharrt jacke,Carhartt,29.0,3,4,No rating,No evaluations,No description,https://www.vinted.fr/items/5853997231-vintage-carharrt-jacke,manteaux
Carharrt Mantel Schwarz ,Carhartt,40.0,3,5,No rating,No evaluations,Der Mantel wurde nur selten Getragen und ist zum Herumliegen zu Schade.,https://www.vinted.fr/items/1430541389-carharrt-mantel-schwarz,manteaux
Parka von Carhartt ,Carhartt,40.0,3,3,5,101,"Sehr guter Zustand, gefüttert mit annehmbarer Kapuze",https://www.vinted.fr/items/3782105481-parka-von-carhartt,manteaux
Carharrt Winterjacke S,Carhartt,40.0,3,39,No rating,No evaluations,"verkaufe selten getragene Winterjacke der Marke Carharrt in Größe S.
Die Jacke hat keinerlei Mängel und alle Knöpfe sowie der Reißverschluss sind einwandfrei.
Die Kapuze ist mit schwarzem Kunstpelz gefüttert.
Bei Interesse oder weiteren Fragen gerne einfach eine Nachricht schreiben.",https://www.vinted.fr/items/713266554-carharrt-winterjacke-s,manteaux
Carhartt Winterjacke ,Carhartt,70.0,3,10,4.7,7,"Größe S 
ohne Fell an der Kapuze 
mit Innentasche 
einen Winter getragen
Sehr guter Zustand",https://www.vinted.fr/items/3811723712-carhartt-winterjacke,manteaux
Carhartt Winter Black Coat size S,Carhartt,40.0,4,4,4.9,16,"Men’s coat in good condition, color back. The fur on the hood is removable.",https://www.vinted.fr/items/5509379206-carhartt-winter-black-coat-size-s,manteaux
Carhartt Parker,Carhartt,49.0,3,7,5,6,"Ein schöner dunkelblauer Carhartt Parker, fast neu.",https://www.vinted.fr/items/5715522452-carhartt-parker,manteaux
Carhartt Clash Parka Jacke,Carhartt,40.0,4,1,5,72,"Carhartt Clash Parka
Gern getragen, aber keine Mängel.
Sehr robust und perfekt für kühle Frühlingsabende.
Außen Baumwolle, innen gesteppt für Wärme.
Nein Fragen gerne melden!",https://www.vinted.fr/items/5963732990-carhartt-clash-parka-jacke,manteaux
Carhartt Regenjacke,Carhartt,59.0,3,12,4.8,92,"Carhartt Regenjacke
fittet eher wie eine L
Materialtechnisch ein panzer, da kommt nichts durch! 
KEINE CARHARTT NIMBUS - um einiges stabiler!",https://www.vinted.fr/items/4658153081-carhartt-regenjacke,manteaux
Schwarzer Carhartt Parka,Carhartt,55.0,3,8,5,10,Nur einmal getragen. Neupreis 270€. Größe S aber fällt eher wie M aus.,https://www.vinted.fr/items/2473096196-schwarzer-carhartt-parka,manteaux
schwarzer Parka von Carhartt,Carhartt,120.0,2,42,4.8,115,"- nie getragen
- neuwertiger Zustand
- Größe XXL
—————
Bezahlung nur per Paypal oder Überweisung",https://www.vinted.fr/items/1598951477-schwarzer-parka-von-carhartt,manteaux
Carhartt Anchorage Parka,Carhartt,40.0,4,5,4.9,82,"Guter Zustand 
Größe L 
Reißverschlüsse und Knöpfe in einem tadellosen Zustand 
Farbe Oliv grün 

Bei Fragen gerne schreiben !:)",https://www.vinted.fr/items/5617994467-carhartt-anchorage-parka,manteaux
Grüner Carharrt Parka,Carhartt,50.0,3,6,No rating,No evaluations,Sehr gute Zustand. wurde in die Wäschrei gebracht zum verkauft. Reißverschluss und knöpfe sind einwandfrei. kein fell an der kapuze,https://www.vinted.fr/items/1530854414-gruner-carharrt-parka,manteaux
Carhartt Winterjacke ,Carhartt,35.0,4,3,4.7,10,Carhartt Winterjacke in Größe M,https://www.vinted.fr/items/2546947093-carhartt-winterjacke,manteaux
Carhartt Martin Coat,Carhartt,25.0,3,4,5,28,"Sehr schöner dunkelblauer leichter Kurzmantel, Gerader Schnitt, Cord Kragen
Größe M sitzt bei 38-42 locker

Hat drei kleine Flecken an der linken Außentasche (s. Foto 4-5)


~Bitte beachte meine Profilbeschreibung~",https://www.vinted.fr/items/5416368002-carhartt-martin-coat,manteaux
Carhartt Trench Coat Gr. S,Carhartt,50.0,3,23,5,6,"• Zustand 3/3 Sterne
• Alter ca 7 Jahre 
• Jacke ist super in Schuss, Kaum Getragen. Außerdem Regenfest und ungefüttert",https://www.vinted.fr/items/1785664888-carhartt-trench-coat-gr-s,manteaux
Carhartt Jacke neu ,Carhartt,65.0,2,6,3,2,Neue Jacke von Carhartt,https://www.vinted.fr/items/3582294998-carhartt-jacke-neu,manteaux
Carhartt Anchorage Parka,Carhartt,60.0,4,6,4.8,43,"Gerne getragen, dennoch in gutem Zustand. Gebrauchsspuren, siehe letztes Foto, an den Knöpfen geht die Farbe ab.",https://www.vinted.fr/items/833083444-carhartt-anchorage-parka,manteaux
Schwarze Carharrt Winterjacke ,Carhartt,75.0,2,10,3.7,3,"Verkaufe meine Winterjacken von Carhartt
Wurde nur ein bis zweimal getragen und ist in einem top Zustand",https://www.vinted.fr/items/750829619-schwarze-carharrt-winterjacke,manteaux
Beckley Coat Carhartt Größe M (blau),Carhartt,32.99,3,5,4.6,9,"Verkaufe meinen Carhartt Mantel in Größe M in Dunkelblau. Er wurde nur wenige Male getragen, ist in sehr gutem Zustand.

Preis verhandelbar.
Bei Fragen gerne melden!",https://www.vinted.fr/items/5887208082-beckley-coat-carhartt-grosse-m-blau,manteaux
Carhartt Winterjacke,Carhartt,40.0,3,3,4.7,41,dunkelblaue gefütterte Winterjacke in der Größe S,https://www.vinted.fr/items/1486400004-carhartt-winterjacke,manteaux
Carhartt Winterjacke Olive,Carhartt,80.0,3,19,5,29,"Carhartt Declan Winterjacke mit Teddyfutter!
Einmal getragen!",https://www.vinted.fr/items/5225875744-carhartt-winterjacke-olive,manteaux
Carhartt Parka Wintermantel L,Carhartt,50.0,3,7,4.3,6,Wird vor Versand nochmal mit Spezialwaschmittel für Kunststoffjacken behandelt.,https://www.vinted.fr/items/5701498261-carhartt-parka-wintermantel-l,manteaux
Carhartt Jacke,Carhartt,35.0,3,3,4.7,40,"Cooler Carhartt Anorak, selten getragen, guter Zustand",https://www.vinted.fr/items/2654060291-carhartt-jacke,manteaux
Carhartt Parka,Carhartt,50.0,3,4,4.9,9,"Kein Verkauf über das Kk System.
Kaum getragen. 
Fällt etwas größer aus. Also eher zwischen M und L",https://www.vinted.fr/items/791540243-carhartt-parka,manteaux
Carhartt Parka,Carhartt,70.0,2,7,3.1,9,Die Jacke ist einem sehr guten Zustand und hat keine Mängel,https://www.vinted.fr/items/5566940195-carhartt-parka,manteaux
Carhartt Daunenparka,Carhartt,60.0,4,20,5,1,"Mit Daunen gefüttert, hält super warm. Fell kann optional rangemacht werden. Guter Zustand.",https://www.vinted.fr/items/2776697299-carhartt-daunenparka,manteaux
Grüner Carhartt Parka in L - top in Schuss,Carhartt,50.0,3,13,5,36,"Tiptop Parka für den Winter. Ist in hervorragendem Zustand, gefällt dem Freund nur nicht mehr. Neupreis 250,-. Freuen uns, wenn er wem anders gefällt.",https://www.vinted.fr/items/1623076185-gruner-carhartt-parka-in-l-top-in-schuss,manteaux
Carhartt Squad Parka Jacke Gr. L,Carhartt,60.0,2,7,5,210,"Verkaufe einen nagelneuen Parka der Firma Carhartt
Gr. L
Modell Squad Parka

Ich selbst bin 1,83 cm groß und wiege aktuell ca. 93 kg.",https://www.vinted.fr/items/5521297552-carhartt-squad-parka-jacke-gr-l,manteaux
Carhartt WIP Winter Parka,Carhartt,50.0,3,8,4.4,35,"Ich verkaufe eine sehr gut erhaltene winterjacke von carhartt. 
Schwarz
Größe XS fällt aber ein bisschen lockerer aus",https://www.vinted.fr/items/1987390850-carhartt-wip-winter-parka,manteaux
Schwarzer Carhartt Parka ,Carhartt,30.0,Satisfactory,7,5,2,"Verkaufe meinen schwarzen Carhartt Parka, er ist bereits gebraucht. Auf Anfrage weitere Bilder.",https://www.vinted.fr/items/4089604908-schwarzer-carhartt-parka,manteaux
Carhartt Wintermantel,Carhartt,50.0,4,7,4.8,40,"Viel getragener, gefütterter Wintermantel von Carhartt. 

Auf der Vorderseite ein paar Verfärbungen (sieh Foto) die im Alltag nicht auffallen 
Gr XL dunkelblau",https://www.vinted.fr/items/2297276545-carhartt-wintermantel,manteaux
Schwarze Carhartt Winterjacke ,Carhartt,50.0,3,17,5,12,"Diese Winterjacke ist in einem sehr gutem Zustand und wurde nur wenig getragen. 
Sie hält sehr warm und an der Kapuze kann man das Fellimitat nach Lust und Laune ab oder dran machen :).",https://www.vinted.fr/items/967954767-schwarze-carhartt-winterjacke,manteaux
Carhartt Battle Parka XL,Carhartt,35.0,4,4,4.9,128,"Verkaufe einen gut erhaltenen Parka von Carhartt in der Größe XL. An der ein oder anderen Stelle befindet sich ein kleiner Fleck, der aber mit Waschen sicher raus geht.",https://www.vinted.fr/items/5641805791-carhartt-battle-parka-xl,manteaux
Carhartt WIP Hickman Coat - Cadet,Carhartt,50.0,3,5,No rating,No evaluations,"Vintage Carhartt Jacke in ausgezeichnetem Zustand. 

Abholung in Berlin",https://www.vinted.fr/items/5765978199-carhartt-wip-hickman-coat-cadet,manteaux
Carhartt Winterjacke,Carhartt,58.0,3,7,5,39,"Dicke, warme Winterjacke, wenig getragen, viele Taschen. Keine Mängel. 

Neupreis 329,95€",https://www.vinted.fr/items/5598606839-carhartt-winterjacke,manteaux
Carhartt Parka,Carhartt,50.0,4,6,5,1,Carhartt Paket in Olive zu verkaufen. Guter Zustand. Minimal verblasst. Der Kragen ist aus Kunstfell,https://www.vinted.fr/items/830906905-carhartt-parka,manteaux
Kurzmantel Carhartt,Carhartt,25.0,3,2,5,24,"selten getragen, für Übergang und Regen geeignet, beschichtete Baumwolle, lässiger Style",https://www.vinted.fr/items/3661747606-kurzmantel-carhartt,manteaux
Carhartt  Anchorage Parka XL,Carhartt,65.0,3,23,5,32,"CARHARTT Anchorage Parka, Farbe navy/black, Größe XL. Selten getragen. Der vorletzte Druckknopf fehlt. Fällt aber kaum auf und kann sicher mit etwas Geschick wieder in Ordnung gebracht werden. Preis Vb",https://www.vinted.fr/items/3713645669-carhartt-anchorage-parka-xl,manteaux
Carhatt Parker Jacke XL,Carhartt,80.0,3,13,4.9,27,"super coole beliebte carhatt Winterjacke.

Leider kann man den Reißverschluss nicht mehr schließen kann man aber problemlos austauschen oder mit Knöpfen schließen",https://www.vinted.fr/items/1268227301-carhatt-parker-jacke-xl,manteaux
Carhartt Parker ,Carhartt,60.0,3,5,5,9,Selten Getragen,https://www.vinted.fr/items/945904996-carhartt-parker,manteaux
Winterparka,Carhartt,60.0,3,4,5,303,"Tierfreier Nichtraucherhaushalt 

Wie Neu: 
2-Wege-Reißverschluss,
Innentasche, Taille regulierbar,Kapuze abnehmbar",https://www.vinted.fr/items/3609799672-winterparka,manteaux
Carhartt WIP Military Winterparka,Carhartt,75.0,3,18,5,200,"Verkaufe hier diesen klassischen Winterparka von Carhartt. Kaum getragen und Qualität ist garantiert. Nur wenige Male getragen und Perfekt für den Winter. Gerne Melden!
#carhartt #carharttwip #military #parka #streetwear",https://www.vinted.fr/items/821267407-carhartt-wip-military-winterparka,manteaux
Winter Parka Carhartt,Carhartt,35.0,3,2,4.8,16,"Wasserabweisend und gefüttert, unisex, kaum Gebrauchsspuren (siehe Fotos)",https://www.vinted.fr/items/5752489115-winter-parka-carhartt,manteaux
Helle carhartt Jacke,Carhartt,100.0,3,15,No rating,No evaluations,Qualitativ hochwertige Jacke,https://www.vinted.fr/items/5229661358-helle-carhartt-jacke,manteaux
Carhartt Jacke Full Swing Quick Duck,Carhartt,100.0,2,17,5,13,"Carhartt Jacke
ungetragen",https://www.vinted.fr/items/3725601292-carhartt-jacke-full-swing-quick-duck,manteaux
Vintage Carhartt Parker grün ,Carhartt,30.0,3,2,3.7,9,Used Carhartt Jacke grün Vintage,https://www.vinted.fr/items/3068859366-vintage-carhartt-parker-grun,manteaux
Carhartt Winterjacke ,Carhartt,55.0,4,3,5,3,Preis inklusive Versand!:),https://www.vinted.fr/items/1576336178-carhartt-winterjacke,manteaux
Carhartt Winter Reports Jacke M,Carhartt,32.0,4,2,4.9,330,Gut Zustand,https://www.vinted.fr/items/5667669783-carhartt-winter-reports-jacke-m,manteaux
Carhartt Jacke,Carhartt,80.0,2,5,5,16,Nur einmal angehabt,https://www.vinted.fr/items/5367082458-carhartt-jacke,manteaux
Carhartt WIP Jacke – XL – Schwarz/Karo,Carhartt,80.0,3,3,5,13,"🔹 Marke: Carhartt Work in Progress
🔹 Größe: XL
🔹 Farbe: Schwarz mit Karo-Muster
🔹 Material: Baumwolle mit gestepptem Innenfutter
🔹 Zustand: Sehr guter Zustand, kaum getragen

🔥 Stylische und warme Carhartt WIP Jacke in angesagtem Karo-Design. Die Kombination aus robustem Baumwollstoff und dem gestepp­ten Futter macht sie perfekt für die kältere Jahreszeit. Ideal für einen lässigen Streetwear-Look!

💰 Preis: 80 €",https://www.vinted.fr/items/5981718144-carhartt-wip-jacke-xl-schwarzkaro,manteaux
Carhartt Winterjacke ,Carhartt,75.0,3,7,4.6,9,Carhartt Winterjacke in top Zustand zu verkaufen.,https://www.vinted.fr/items/2363229727-carhartt-winterjacke,manteaux
Carhartt Anchorage Parka,Carhartt,60.0,3,7,5,120,"Größe: M 
Sehr warm 
4 Taschen vorne, 2 für Hände, 2 für Accessoires 
Abnehmbarer Kunstpelz an der Kapuze 
Abnehmbare Kapuze 
Robustes Material 


Bei Fragen einfach melden :)",https://www.vinted.fr/items/5351887188-carhartt-anchorage-parka,manteaux
Carhartt Winterjacke,Carhartt,40.0,3,7,5,2,Kaum getragen und in sehr gutem Zustand. Größe wie angegeben.,https://www.vinted.fr/items/2849186973-carhartt-winterjacke,manteaux
Carhartt WIP Nimbus Pullover Anorak (Winter),Carhartt,40.0,Satisfactory,5,5,12,"Carhartt WIP Nimbus Pullover Anorak (Winter)

It’s winter version with fleece lining, there are few visible stains on the sleeve.

Size: M  

Shoulder: 49cm
Pit-pit: 57cm
Sleeve: 63cm
Length: 67cm

#carharttwip #winterjacket #anorak",https://www.vinted.fr/items/5910038504-carhartt-wip-nimbus-pullover-anorak-winter,manteaux
Winterparka,Carhartt,40.0,3,3,5,104,"Anchorage Parka von Carrhart in dunkelrot, mit flauschiger Kapuze. Sehr guter Zustand.",https://www.vinted.fr/items/5479193569-winterparka,manteaux
Wintermantel,Carhartt,40.0,3,3,5,20,Sehr schöner Wintermantel. Selten getragen mit Detail. Kleine Tasche am Arm und abnehmbarem Fell.,https://www.vinted.fr/items/5316100735-wintermantel,manteaux
Mantel Cahartt,Carhartt,15.0,4,0,5,2,Mantel gibt gut warm ist aber nicht zu dick. Kaum getragen.,https://www.vinted.fr/items/4508111129-mantel-cahartt,manteaux
Carhartt Jacke,Carhartt,40.0,3,6,4.7,37,"Verkaufe meinen selten getragene Carhartt #parka  in Größe S. Fittet wie Größe M. Nicht so lange geschnitten wie normale Parka deswegen ganz cool!
Bei Fragen einfach melden.",https://www.vinted.fr/items/2447835444-carhartt-jacke,manteaux
Carhartt Trent Parka Gr.S,Carhartt,109.0,1,19,5,206,"Neu mit Etikett 

Carhartt Jacke perfekt geeignet für den Frühling

Ladenpreis: 249,95€",https://www.vinted.fr/items/4221695682-carhartt-trent-parka-grs,manteaux
Man coat,Carhartt,110.0,3,0,5,2,"In a very good condition, has no damage",https://www.vinted.fr/items/5962711675-man-coat,manteaux
Carhartt Anchorage Parka,Carhartt,55.0,3,5,No rating,No evaluations,"Sehr guter Zustand der Jacke, grüne Winterjacke von Carhartt.",https://www.vinted.fr/items/3933589870-carhartt-anchorage-parka,manteaux
carhartt Jacke,Carhartt,25.0,4,1,5,23,"carhartt Jacke, guter Zustand bis auf kleines Loch.",https://www.vinted.fr/items/5892951452-carhartt-jacke,manteaux
Carhartt Battle Parka Gr. M neuwertig!,Carhartt,45.0,2,12,5,308,"Verkaufe einen so gut wie neuen „Battle“ Parka von Carhartt Größe M in olivgrün.
Habe den Parka letztes Jahr gekauft und lediglich zwei, dreimal getragen, da er mir zu klein ist. 

Neupreis betrug 149 €! 

Privatverkauf. Keine Rücknahme, keine Garantie.",https://www.vinted.fr/items/5849593631-carhartt-battle-parka-gr-m-neuwertig,manteaux
Winterjacke von Carhartt,Carhartt,15.0,4,0,5,4,In die Jahre gekommene Winterjacke,https://www.vinted.fr/items/5713513412-winterjacke-von-carhartt,manteaux
beige Parka von Carhartt,Carhartt,19.0,Satisfactory,14,5,14,"Ich versende nur innerhalb Deutschlands. Sry!

Oft getragen und gebraucht. An sich in einem akzeptablen Zustand, habe leider iwann die Metallschlaufe des Reisverschluss kaputt gemacht. Der Verschluss selbst funktioniert einwandfrei. Die Jacke wurde insgesamt 3 Mal professionell chemisch gereinigt. Danach hing sie 4 Jahre im Schrank

Nur nochmals zur Erklärung. Der Reißverschluss ist nicht kaputt, nur der Haken der diesen hochzieht. Alles funktioniert sonst ohne Probleme",https://www.vinted.fr/items/4712315131-beige-parka-von-carhartt,manteaux
Carhartt workwear jacket,Carhartt,50.0,3,0,4.8,124,"Mens large. Originally 220€, still in great condition",https://www.vinted.fr/items/5967814300-carhartt-workwear-jacket,manteaux
Carhartt Parka,Carhartt,25.0,4,0,5,13,Der Parka wurde zwei Winter getragen und ist in gutem gebrauchtem Zustand,https://www.vinted.fr/items/5921428345-carhartt-parka,manteaux
Carhartt Jacke Größe S ,Carhartt,65.0,3,4,5,1,sieht aus wie neu kaum getragen Größe S Wasser dicht und regen Perlt ab,https://www.vinted.fr/items/1297842420-carhartt-jacke-grosse-s,manteaux
Carhartt Winterjacke - Schwarz ,Carhartt,49.0,4,3,5,2,Größe wie angegeben,https://www.vinted.fr/items/1670865582-carhartt-winterjacke-schwarz,manteaux
Carhartt Stowe Parka Gr. XL,Carhartt,130.0,2,8,4.8,18,"Sehr warmer Winterparka. Zustand wie neu. 
Bei Fragen gerne melden.

Neupreis liegt bei ca. 250€",https://www.vinted.fr/items/5883312155-carhartt-stowe-parka-gr-xl,manteaux
Carhartt - Winterjacke/Winterparker,Carhartt,30.0,3,7,5,17,"Zum Verkauf steht hier ein Winterparka der Marke Carhartt, welche über den Po reicht. 
Wie von Carhartt gewohnt top Qualität, viele nützliche Taschen usw. 

Zustand ist noch top. Bei Fragen kontaktieren Sie mich gerne.

Ich bin 1,90 m und mir passt der Parka perfekt",https://www.vinted.fr/items/5804973278-carhartt-winterjackewinterparker,manteaux
Carhartt Regenjacke mit Innentasche,Carhartt,55.0,3,6,4.5,25,Zum Verkauf steht eine Regenjacke / Windbreaker von Carhartt. Sie wurde selten benutzt und ist in sehr gutem Zustand.,https://www.vinted.fr/items/4298774543-carhartt-regenjacke-mit-innentasche,manteaux
Carhartt Parka,Carhartt,50.0,4,4,5,24,Grüner Carhartt Parka in Größe S. Neupreis waren 180€. Bei Fragen oder Preisvorschlägen gerne melden✌🏼,https://www.vinted.fr/items/4555495614-carhartt-parka,manteaux
Forro Polar reversible Carhartt,Carhartt,70.0,1,5,4.9,269,Nuevo,https://www.vinted.fr/items/6029833849-forro-polar-reversible-carhartt,manteaux
Carhartt Clash Parka S,Carhartt,30.0,4,2,5,67,"Mir etwas zu kleine geworden, warmer und robuster Parka in Anthrazit, kleiner, oberflächlicher Kratzer auf der rechten Schulter",https://www.vinted.fr/items/4140667406-carhartt-clash-parka-s,manteaux
Carhartt Parka/Winterjacke,Carhartt,55.0,4,27,4.9,69,"Warmer zeitloser gefütterter Parka von Carhartt. 
Ein treuer Begleiter an kalten Tagen und daher auch ein wenig gebraucht. Das Kunstfell an der Kapuze ist durch einen Reißverschluss abnehmbar. Zustand all over 7/10 🤐

Größe XL fitted true to size 👐🏼",https://www.vinted.fr/items/4216465498-carhartt-parkawinterjacke,manteaux
Dark Green Carhartt Jacket,Carhartt,35.0,4,5,5,4,Worn few times but in a good condition. This jacket is perfect for winter with the Cordura fabric and plenty of outside and inside pockets. This product is in Medium and is original,https://www.vinted.fr/items/5700247868-dark-green-carhartt-jacket,manteaux
Carhartt Parka,Carhartt,25.0,4,2,5,205,"Zustand 6/10🔥
Etikettengröße S✅
Ich verkaufe über PayPal, PayPal mit Käuferschutz oder Bank✅
Sie können es auch über das System tun✅
Versand nur per DHL,Hermes,DPD!✅",https://www.vinted.fr/items/5547316567-carhartt-parka,manteaux
Carhartt Parka in Dunkelgrün,Carhartt,70.0,4,7,5,2,"Knöpfe & Reisverschluss in gutem Zustand, sonst Normale Gebrauchsspuren, Kapuze abnehmbar, mit Innentasche. :)

Referenz zur Größe: Ich bin etwa 177 groß, eher schlank, wiege ca. 62 Kilo.",https://www.vinted.fr/items/1505649328-carhartt-parka-in-dunkelgrun,manteaux
Carhartt Winterjacke XS,Carhartt,35.0,4,2,5,85,"Die Jacke ist super warm,
Guter Zustand mit normalen Gebbrauchsspuren",https://www.vinted.fr/items/5565385173-carhartt-winterjacke-xs,manteaux
Carhartt Nimbus Jacke Sommer,Carhartt,75.0,3,6,5,3,"Carhartt Nimbus Jacke Sommer Herren.
Fast nie eingetragen. Color Rot. Große M.
Neupreis: 139 €",https://www.vinted.fr/items/5061986779-carhartt-nimbus-jacke-sommer,manteaux
Carhartt Winterjacket,Carhartt,28.99,Satisfactory,2,5,20,"📏 Size: S
🧼 Condition: 5,7/10 
💶 Price: 28,99€ 
📒 Notes:
✅ #forsale ✅ #vintedfashion ✅ #shopmycloset ✅ #sustainablefashion ✅ #secondhandstyle ✅ #preloved",https://www.vinted.fr/items/5889693385-carhartt-winterjacket,manteaux
Carhartt Hickman Coat,Carhartt,50.0,3,8,4.9,158,"wurde gerne getragen aber hat keine Mängel, leichte Spuren auf den Bildern zu sehen (zb. an den Rändern der Tasche etc.), keine Löcher oder Risse, alle Knöpfe intakt sowie Reißverschluss",https://www.vinted.fr/items/5571584985-carhartt-hickman-coat,manteaux
olivgrüner Parka von Carhartt,Carhartt,28.0,4,3,5,19,Dieser Parka wurde lange und gerne getragen und ist dafür noch in einem guten Zustand. An manchen Stellen ist die Farbe schon etwas ausgeblichen.,https://www.vinted.fr/items/4351869914-olivgruner-parka-von-carhartt,manteaux
Blaue Carhartt Winterjacke,Carhartt,30.0,4,5,No rating,No evaluations,No description,https://www.vinted.fr/items/4245380582-blaue-carhartt-winterjacke,manteaux
Carhartt Jacke schwarz XXL,Carhartt,75.0,3,13,No rating,No evaluations,"Verkaufe meine Carhartt Jacke. 
Sie hat die Geöße XXL, fällt aber eher kleiner aus. 

Kann ebenso auch als Skijacke benutzt werden.",https://www.vinted.fr/items/4136739537-carhartt-jacke-schwarz-xxl,manteaux
Pullover,Carhartt,45.0,2,3,5,10,Artikel wie neuer habe ich nur einmal getragen,https://www.vinted.fr/items/5157578110-pullover,manteaux
Carhartt Winterjacke / Trapper Parka,Carhartt,45.0,4,5,5,744,"Winterjacke, wasserabweisend, Größe S, wenn gewollt - kann man sie auch tailliert tragen, geht kurz über den Po. Gebraucht, aber in einem guten Zustand",https://www.vinted.fr/items/3742824139-carhartt-winterjacke-trapper-parka,manteaux
Carhartt Og Chore Coat,Carhartt,78.0,3,8,4.5,16,"Selten Getragen, guter zustand",https://www.vinted.fr/items/5703629186-carhartt-og-chore-coat,manteaux
Carhartt Winter Parka Schwarz,Carhartt,85.0,3,4,4.9,87,"Schwarzer Parka von Carhartt in Größe L. Neuwertig, keinerlei Mängel. Selten getragen. Warm",https://www.vinted.fr/items/5893807106-carhartt-winter-parka-schwarz,manteaux
Carhartt Jacke schwarz XXL,Carhartt,75.0,3,13,5,4,"Verkaufe meine Carhartt Jacke. 
Sie hat die Geöße XXL, fällt aber eher kleiner aus. 

Kann ebenso auch als Skijacke benutzt werden.",https://www.vinted.fr/items/4136739537-carhartt-jacke-schwarz-xxl,manteaux
Pullover,Carhartt,45.0,2,3,5,10,Artikel wie neuer habe ich nur einmal getragen,https://www.vinted.fr/items/5157578110-pullover,manteaux
Carhartt Winterjacke / Trapper Parka,Carhartt,45.0,4,5,5,744,"Winterjacke, wasserabweisend, Größe S, wenn gewollt - kann man sie auch tailliert tragen, geht kurz über den Po. Gebraucht, aber in einem guten Zustand",https://www.vinted.fr/items/3742824139-carhartt-winterjacke-trapper-parka,manteaux
Carhartt Og Chore Coat,Carhartt,78.0,3,8,4.5,16,"Selten Getragen, guter zustand",https://www.vinted.fr/items/5703629186-carhartt-og-chore-coat,manteaux
Carhartt Winter Parka Schwarz,Carhartt,85.0,3,4,4.9,87,"Schwarzer Parka von Carhartt in Größe L. Neuwertig, keinerlei Mängel. Selten getragen. Warm",https://www.vinted.fr/items/5893807106-carhartt-winter-parka-schwarz,manteaux
Carhartt Patta Nimbus Jacke,Carhartt,99.0,2,17,5,9,"Neuwertig 9.5/10

Größe L",https://www.vinted.fr/items/1082642076-carhartt-patta-nimbus-jacke,manteaux
Carhartt Coach Jkt Neu in L,Carhartt,70.0,1,5,4.9,48,Jacke sitzt oversized. Etikett vorhanden,https://www.vinted.fr/items/1376411562-carhartt-coach-jkt-neu-in-l,manteaux
