Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL,Type
Pantaloncino the north face,The North Face,30.0,2,14,No rating,No evaluations,Pantaloncino mai usato,https://www.vinted.fr/items/2198078269-pantaloncino-the-north-face,shorts
Short,The North Face,30.0,3,6,4.9,61,"Short the North Face en parfait état 
Réglable à la taille 
Parfait pour le sport 🏔️",https://www.vinted.fr/items/4618323615-short,shorts
The north face,The North Face,15.0,2,5,5,5,No description,https://www.vinted.fr/items/5363330565-the-north-face,shorts
The North Face black shorts,The North Face,30.0,3,24,4.7,17,"Black shorts from North Face,Size XS, good quality",https://www.vinted.fr/items/3087096558-the-north-face-black-shorts,shorts
Short homme ,The North Face,27.0,3,6,4.9,204,Short homme noir The North Face XS,https://www.vinted.fr/items/3136834444-short-homme,shorts
Short TNF,The North Face,36.0,3,1,5,20,"Très bon état
Convient à du xs/s",https://www.vinted.fr/items/5974345884-short-tnf,shorts
short the north face bleu ,The North Face,40.0,2,5,4.4,22,jamais porté,https://www.vinted.fr/items/4246141112-short-the-north-face-bleu,shorts
Pantaloni the north face,The North Face,20.0,2,8,No rating,No evaluations,No description,https://www.vinted.fr/items/4582711888-pantaloni-the-north-face,shorts
Pantaloncini The North Face,The North Face,15.0,4,3,5,51,"Pantaloncini con tasche, taglia M.
Unico difetto presente e il logo rovinato, come si vede in foto.
Per qualsiasi informazione non esitate a contattarmi.",https://www.vinted.fr/items/3996196139-pantaloncini-the-north-face,shorts
The North Face pantaloncini sportivi neri tg S,The North Face,18.0,4,77,4.9,495,No description,https://www.vinted.fr/items/4577969548-the-north-face-pantaloncini-sportivi-neri-tg-s,shorts
Pantaloncini The North Face  tessuto tecnico,The North Face,20.0,3,6,5,53,Indossato poche volte come nuovo,https://www.vinted.fr/items/5526801308-pantaloncini-the-north-face-tessuto-tecnico,shorts
Pantaloncini The North Face  tessuto tecnico,The North Face,20.0,3,6,5,53,Indossato poche volte come nuovo,https://www.vinted.fr/items/5526801308-pantaloncini-the-north-face-tessuto-tecnico,shorts
Short de bain rouge TNF,The North Face,15.0,3,2,4.9,250,"Short de bain rouge The North Face ▫️original de taille S en parfait état

Colis soigné et livraison rapide 📦",https://www.vinted.fr/items/5432429509-short-de-bain-rouge-tnf,shorts
Short The North Face ,The North Face,55.0,1,8,4.9,428,"Short The North Face 
Noir, taille L
Neuf avec étiquette 
Poches latérales
Cordon de serrage",https://www.vinted.fr/items/3274123545-short-the-north-face,shorts
Kortebroek The North Face,The North Face,30.0,1,7,4.9,690,"Kortebroek maat M The North Face Simple Dome Nieuw Nieuwprijs €50,-",https://www.vinted.fr/items/5927071604-kortebroek-the-north-face,shorts
Pantaloncini tuta north face,The North Face,20.0,3,8,4.9,91,"Pantaloncini tuta north face ottime condizioni

#thenorthface #streetwear #streetstyle",https://www.vinted.fr/items/5060449495-pantaloncini-tuta-north-face,shorts
Calções The North Face,The North Face,30.0,3,18,5,21,Calções de fato treino da The North Face.,https://www.vinted.fr/items/3523247066-calcoes-the-north-face,shorts
Short,The North Face,40.0,2,8,4.5,22,"Short the north face 
Taille: S 
Parfait état",https://www.vinted.fr/items/4528350190-short,shorts
The North face broek XL,The North Face,25.0,3,8,4.5,14,XL broekje,https://www.vinted.fr/items/3359157091-the-north-face-broek-xl,shorts
Pantaloncini The North Face M 100% cotone,The North Face,30.0,3,11,3.1,8,#thenorthface #pantaloncini #pantaloncinicorti #pantalonciniuomo #pantalonciniverdi #medium #mediumsize,https://www.vinted.fr/items/4687007703-pantaloncini-the-north-face-m-100-cotone,shorts
Short The North Face noir,The North Face,9.95,4,7,4.8,104,"🚐 IMPORTANT : Pour une expédition le soir même, choisissez Mondial Relay. 🚐

🗒️| Short The North Face noir 
🏷️| État : 7/10 🤩 
📏| Taille : S 
🎨| Noir 
🚶‍♂️| Pour information, je mesure 1m81 pour 78kg.
🛍️| Jetez un coup d'œil à mon profil ; d'autres articles similaires sont disponibles (-5% sur les lots) 
📌| N'hésitez pas à me contacter pour plus d'informations ; je serais ravi de vous aider !",https://www.vinted.fr/items/5825107529-short-the-north-face-noir,shorts
Pantaloncini the north face,The North Face,25.0,3,8,No rating,No evaluations,Indossato poche volte,https://www.vinted.fr/items/3776428034-pantaloncini-the-north-face,shorts
Short homme The North Face,The North Face,25.0,3,3,4.9,285,"Short Homme The North Face 100% coton  
Taille M 
Porté une fois (trop grand pour moi)",https://www.vinted.fr/items/5045371698-short-homme-the-north-face,shorts
Lot de 2 shorts TheNorthFace,The North Face,30.0,3,6,4.9,24,2 shorts TheNorthFace état satisfaisant,https://www.vinted.fr/items/5512874914-lot-de-2-shorts-thenorthface,shorts
Short The North Face ,The North Face,30.0,3,8,1,1,Vend short thé north face PAS DE LIVRAISON état neuf juste petit trou derrière,https://www.vinted.fr/items/2347414148-short-the-north-face,shorts
Pantalón corto,The North Face,18.0,2,8,4.9,146,"Bolsillos laterales con cremallera. Tela finita.Sin estrenar. Talla pequeño. Es una L, pero yo diría que talla como una M",https://www.vinted.fr/items/5470679998-pantalon-corto,shorts
Pantalón corto north face,The North Face,25.0,1,7,4.2,5,Esta nuevo de talla L sin estrenar,https://www.vinted.fr/items/5164996484-pantalon-corto-north-face,shorts
Pantalones cortos TheNorthFace,The North Face,10.0,4,2,5,6,"Buena calidad✅
Talla S✅
Precio negociable✅",https://www.vinted.fr/items/5298653635-pantalones-cortos-thenorthface,shorts
Short the north face,The North Face,28.0,1,4,5,1836,"Taille 38 
Short jaune 
The north face 
Neuf avec étiquette",https://www.vinted.fr/items/5911920874-short-the-north-face,shorts
short north face en très bon état,The North Face,25.0,3,8,4.5,8,"short north face en très bon état
Xl",https://www.vinted.fr/items/5364788114-short-north-face-en-tres-bon-etat,shorts
Short The North Face,The North Face,17.5,3,5,4.9,186,Weinig gedragen. Fijne short met klittenband sluiting,https://www.vinted.fr/items/4846104428-short-the-north-face,shorts
Pantalón corto The north face,The North Face,30.0,1,10,4.8,1101,Sin estrenar con sus etiquetas. Superligero.,https://www.vinted.fr/items/5719273544-pantalon-corto-the-north-face,shorts
Shorts The North Face 24/7,The North Face,30.0,1,40,4.7,13,"Pantaloncini originali The North Face taglia L color nero. Mai indossati, ancora con il cartellino",https://www.vinted.fr/items/5784550135-shorts-the-north-face-247,shorts
The North Face Running Shorts,The North Face,25.0,4,10,5,51,The North Face Trail Running Shorts with 4 Pockets on the back - Used a Few Times - Pocket on the back has a little hole -,https://www.vinted.fr/items/4628050511-the-north-face-running-shorts,shorts
Short North face noir XS,The North Face,30.0,2,7,4.7,26,"Porté une fois 
Problème de taille 
Prix achat 50 euros",https://www.vinted.fr/items/4708419054-short-north-face-noir-xs,shorts
short the north face,The North Face,17.0,3,2,4.3,3,porté quelques fois taille correctement,https://www.vinted.fr/items/5328848134-short-the-north-face,shorts
Kinder korte broek van The North Face (kindermaat),The North Face,30.0,2,20,5,1,"1 keer gedragen.Toch te klein. 

Maat 146/151 kindermaat",https://www.vinted.fr/items/4518276673-kinder-korte-broek-van-the-north-face-kindermaat,shorts
Short the northe face bleu,The North Face,20.0,3,3,3,2,Porter quelque fois,https://www.vinted.fr/items/4662555116-short-the-northe-face-bleu,shorts
Short The North Face Summit 13CM,The North Face,45.0,1,15,4.9,181,"Short de Trail  The North Face Summit
Pacesetter 13 cm en taille XL

Slip intégré, 3 poches dont une avec un zip.

Jamais porté car trop grand.",https://www.vinted.fr/items/5683894210-short-the-north-face-summit-13cm,shorts
Short Running The North Face,The North Face,35.0,1,34,5,15,"Neuf avec étiquettes.
Marron / Camel / Crème / Beige
Avec poches sur les côtés, petite poche fermée en bas du dos pour clés, monnaie…
Avec collant intérieur
Jamais porté.",https://www.vinted.fr/items/5702394622-short-running-the-north-face,shorts
Short The north face,The North Face,35.0,3,8,5,13,"Taille 28 correspond à un taille S
Acheté 80€
Petit défaut sur le logo le N qui part.

✅ENVOI PAR MONDIAL RELAY 
❌PAS ENVOI PAR LA POSTE
💶PRIX NÉGOCIABLE",https://www.vinted.fr/items/5862043153-short-the-north-face,shorts
Pantaloncini the north face,The North Face,16.0,3,5,4.7,103,"Pantaloncini di cotone the north face .
Con scritta grande sulla gamba sinistra e logo classico sulla parte posteriore della gamba destra .
Indossato poche volte, nessun difetto",https://www.vinted.fr/items/4678356696-pantaloncini-the-north-face,shorts
Pantaloncini The North Face Woven uomo tg L,The North Face,38.0,1,10,5,106,Nuovi,https://www.vinted.fr/items/5632546781-pantaloncini-the-north-face-woven-uomo-tg-l,shorts
pantaloncini the north face,The North Face,14.0,3,6,5,10,"•taglia XL (per bambini, quindi per eventuali chiarimenti riguardo alle misure scrivetemi)
•indossato poche volte
•condizioni ottime
•spedizione veloce
•prezzo trattabile


#vintagedressing #streetstyle #y2k #y2kstyle #thenorthface #thenorthfacevintage #pants #boy #boypants #5mc2 #fivefourfive #vintage #knitwear #knit #jeans",https://www.vinted.fr/items/5127984734-pantaloncini-the-north-face,shorts
Pantalon corto The North Face,The North Face,18.0,2,5,No rating,No evaluations,Pantalon sin utilizar. Talla M,https://www.vinted.fr/items/5510149815-pantalon-corto-the-north-face,shorts
Short sport The North Face taille M noir gris neuf avec étiquette sous blister,The North Face,34.9,1,4,No rating,No evaluations,"Short sport The North Face taille M noir gris neuf avec étiquette sous blister 
2 poches, resserable à la taille avec cordon.
Empiècement gris sur les côtés et à l'arrière",https://www.vinted.fr/items/5930608861-short-sport-the-north-face-taille-m-noir-gris-neuf-avec-etiquette-sous-blister,shorts
The North Face broek,The North Face,20.0,3,3,No rating,No evaluations,"2 keer aangehad. 
Zo goed als nieuw.",https://www.vinted.fr/items/5920972567-the-north-face-broek,shorts
Bermudas The Norrh Face,The North Face,36.0,1,11,No rating,No evaluations,No description,https://www.vinted.fr/items/4888863346-bermudas-the-norrh-face,shorts
Ensemble the north face,The North Face,45.0,3,8,4.4,22,"Ensemble the north face 
Short taille: xs 
T-shirt taille : xs 
Envoie rapide 
Très bonne état",https://www.vinted.fr/items/4720586540-ensemble-the-north-face,shorts
pantaloncino the north face,The North Face,5.0,Satisfactory,1,5,1,pantaloncino indossato più volte,https://www.vinted.fr/items/5225118996-pantaloncino-the-north-face,shorts
Korte broek met zakken,The North Face,20.0,2,6,4.9,58,"Amper gedragen. 
Mooie zwarte korte broek van The North Face",https://www.vinted.fr/items/5741216940-korte-broek-met-zakken,shorts
Pantaloncino/ costume North Face,The North Face,40.0,2,10,5,7,Pantaloncino/costume North Face,https://www.vinted.fr/items/4622709365-pantaloncino-costume-north-face,shorts
Pantaloncini North Face XS,The North Face,10.0,3,2,4.5,2,Pantaloncini verdi e neri The North Face taglia XS,https://www.vinted.fr/items/5326017917-pantaloncini-north-face-xs,shorts
Pantalón corto The North Face,The North Face,17.0,3,4,4.9,15,"Pantalón corto North Face con unos cuantos usos.
Cualquier cosa escríbeme 📥",https://www.vinted.fr/items/4985431688-pantalon-corto-the-north-face,shorts
Short the north face,The North Face,15.0,3,2,3,2,"Bonjour,

Je vend cette article car il me vas trop petit, 
Très peut portée il est en très bonne état.",https://www.vinted.fr/items/4973388723-short-the-north-face,shorts
Short de sport The North Face,The North Face,22.0,4,4,4.5,129,"Short sport en coton agréable The North face 
Bon état et ceinture élastique 

Remise en main propre possible sur Lyon 

Prix négociable dans la limite du raisonnable",https://www.vinted.fr/items/5051010674-short-de-sport-the-north-face,shorts
Pantalón corto mujer,The North Face,20.0,3,6,4.8,236,Impecable estado. Tela muy fresca . La cintura mid 39 cm.,https://www.vinted.fr/items/2039393198-pantalon-corto-mujer,shorts
Short the north face,The North Face,35.0,3,21,4.9,55,"Short de sport Tnf
Idéal, voyage, rando repassage, regarde la télé, tennis, trekking, trek, randonnée, rando, acheter du pain et du fromage dimanche matin après une cuite, vélo, volley, surf",https://www.vinted.fr/items/4878799658-short-the-north-face,shorts
The north face Costume,The North Face,30.0,1,3,4.9,38,"Nuovo ✅️
Class V Rapid Swim",https://www.vinted.fr/items/5545461800-the-north-face-costume,shorts
Short The north face,The North Face,20.0,3,26,5,6,"🩳 Shorte The North face 

✅ condition 8/10

📏 Taille XS

🧽 Lavé avant l’envoi

☎️ N’hésitez pas à nous contacter si besoin 

💯 Tous les vêtements sont 100% authentiques 


#tnf #thenorthface #ete #summer #unbongrosshortçamere #shortthenorthface",https://www.vinted.fr/items/3089256576-short-the-north-face,shorts
Pantalón The North Face,The North Face,22.0,2,4,4.8,53,"Nuevo sin etiquetas, talla pequeño",https://www.vinted.fr/items/5782347736-pantalon-the-north-face,shorts
Shorts The North Face,The North Face,14.99,4,4,5,1,"Sport Shorts van The North Face in maat S. Zwarte kleur met reflectief logo. Het logo is nog goed leesbaar, maar de reflectieve laag is voor een groot deel uitgewassen. Verder in goede staat.",https://www.vinted.fr/items/5361180576-shorts-the-north-face,shorts
Short the north face,The North Face,15.0,2,2,4.8,183,"Taille L
Comme neuf",https://www.vinted.fr/items/5668572885-short-the-north-face,shorts
pantalone tue north face,The North Face,15.0,3,2,4.7,28,usato poco tenuto in ottime condizioni,https://www.vinted.fr/items/5197412429-pantalone-tue-north-face,shorts
Vendo pantaloncini corti North Face ,The North Face,50.0,1,12,5,19,"Vendo pantaloncini corti neri North Face,nuovi con cartellino taglia S",https://www.vinted.fr/items/4209025871-vendo-pantaloncini-corti-north-face,shorts
Short de sport The North Face noir,The North Face,30.0,2,10,2.7,29,"En parfait état, peu porté, taille bien. 
Prix négociable. 
#tnf #thenorthface #short #jorts #streetwear #streetstyle #pantalon #pantaones #y2k",https://www.vinted.fr/items/3573916607-short-de-sport-the-north-face-noir,shorts
North Face Shorts Neuf,The North Face,25.0,2,4,5,1,"Neuf, jamais porté",https://www.vinted.fr/items/3680356356-north-face-shorts-neuf,shorts
Calções cinzentos da The norte face,The North Face,23.0,3,4,5,3,Usado poucas vezes,https://www.vinted.fr/items/4838133850-calcoes-cinzentos-da-the-norte-face,shorts
Pantalon north face,The North Face,20.0,2,4,1,1,Lo compre y nunca me lo puse,https://www.vinted.fr/items/5139232514-pantalon-north-face,shorts
Short The north face ,The North Face,30.0,2,7,4.5,8,Jamais porté,https://www.vinted.fr/items/1287912667-short-the-north-face,shorts
Short pour été  The north face noir,The North Face,15.0,3,2,3.7,22,Short confortable mis que 3fois négociable ✅✅,https://www.vinted.fr/items/5822762023-short-pour-ete-the-north-face-noir,shorts
Pantaloncino The North Face,The North Face,35.0,2,6,5,48,Mai usato test,https://www.vinted.fr/items/4349974976-pantaloncino-the-north-face,shorts
Short tnf ,The North Face,24.0,4,4,4.5,72,Short de bain the north face,https://www.vinted.fr/items/3306916251-short-tnf,shorts
short the north face,The North Face,25.0,4,4,4.9,21,short the north face,https://www.vinted.fr/items/5579377583-short-the-north-face,shorts
pantalón north face talla S,The North Face,25.0,2,4,5,20,sin usar,https://www.vinted.fr/items/5142209176-pantalon-north-face-talla-s,shorts
Shorts the north face,The North Face,25.0,3,4,4.4,102,In perfette condizioni come nuovi,https://www.vinted.fr/items/4719253232-shorts-the-north-face,shorts
Pantaloncino uomo North Face,The North Face,35.0,3,6,4.9,136,"Pantaloncino uomo North Face in tessuto tecnico.
Colore nero, 2 tasche laterali.
Elastico in vita, laccetti non presenti.
Taglia L.",https://www.vinted.fr/items/4336732345-pantaloncino-uomo-north-face,shorts
Short,The North Face,18.0,3,3,5,13,Porté quelques fois,https://www.vinted.fr/items/5533884879-short,shorts
Pantalones cortos the north face,The North Face,32.0,1,4,5,17,"Nuevos con etiquetas,nunca usados
PVP:60€
Vendo por que me queda pequeño y se me fue la fecha de devolución",https://www.vinted.fr/items/5925706357-pantalones-cortos-the-north-face,shorts
Pantalon corto north face,The North Face,35.0,2,0,No rating,No evaluations,"No se a usado ya que la talla no es la que uso yo 
Original puedes comprobarlo con las fotos",https://www.vinted.fr/items/5975119388-pantalon-corto-north-face,shorts
Pantaloncini The North face,The North Face,15.0,3,2,5,9,"Indossato poche volte, come nuovo, taglia XS",https://www.vinted.fr/items/5125491363-pantaloncini-the-north-face,shorts
Short the north face maat XS,The North Face,22.0,1,4,4.9,37,Helaas te klein prijskaartje zit er nog aan,https://www.vinted.fr/items/4706858383-short-the-north-face-maat-xs,shorts
Short the north face,The North Face,25.0,4,4,4.6,22,Short the north face en bon état,https://www.vinted.fr/items/3312871052-short-the-north-face,shorts
Short ,The North Face,45.0,2,9,4,17,Très bonne état,https://www.vinted.fr/items/3110402947-short,shorts
Pantaloncini uomo The North face,The North Face,20.0,2,3,4.7,141,"Indossati 2 volte 
Taglia 34",https://www.vinted.fr/items/5660236687-pantaloncini-uomo-the-north-face,shorts
The noorth face Mountain Athletics Short  maat M,The North Face,40.0,2,7,4.9,567,Nieuwe nooit gedragen,https://www.vinted.fr/items/4879748423-the-noorth-face-mountain-athletics-short-maat-m,shorts
Short The North Face,The North Face,20.0,2,5,4.6,47,Short The North Face neuf jamais porté. Erreur de taille.,https://www.vinted.fr/items/4838641272-short-the-north-face,shorts
Short The North Face,The North Face,25.0,4,4,4.7,60,"Porté quelques fois, en très bon état 
Envoi rapide",https://www.vinted.fr/items/4766293806-short-the-north-face,shorts
Short The North Face Jaune,The North Face,25.0,1,7,4.5,165,"LA CRÈMERIE.

Compte actif le Mercredi et le Vendredi de 8h30 à 12h30 pour répondre à vos questions.

Tout est soit neuf avec étiquette soit neuf sans étiquette.",https://www.vinted.fr/items/3850720435-short-the-north-face-jaune,shorts
Pantaloncini uomo taglia M grigi The North Face,The North Face,45.0,1,8,5,76,Nuovo,https://www.vinted.fr/items/5579248348-pantaloncini-uomo-taglia-m-grigi-the-north-face,shorts
pantalón corto nuevo the north face,The North Face,34.0,1,5,5,45,"pantalón nuevo con etiquetas 
talla xl
nieve montaña senderismo trail running gym carhartt nike",https://www.vinted.fr/items/5906408772-pantalon-corto-nuevo-the-north-face,shorts
Shorts The North Face,The North Face,8.0,3,1,4.8,26,"Shorts in tessuto pesante
Ottime condizioni, ad eccezione di un piccolo foro parte posteriore, foto allegata",https://www.vinted.fr/items/5024411993-shorts-the-north-face,shorts
The north Face,The North Face,40.0,1,5,4.9,230,Original,https://www.vinted.fr/items/5700922919-the-north-face,shorts
Pantalón North Face ,The North Face,32.0,4,7,5,1,Pantalón en North Face,https://www.vinted.fr/items/2023629498-pantalon-north-face,shorts
Short The North Face,The North Face,30.0,1,8,4.9,16,"Vends se short polaire TNF
Taille M
Neuf avec étiquette",https://www.vinted.fr/items/5025215311-short-the-north-face,shorts
Short The north face,The North Face,5.0,4,0,4.5,48,Short noir homme tnf,https://www.vinted.fr/items/5648640054-short-the-north-face,shorts
North Face shorts,The North Face,20.0,3,3,5,3,Excellent condition,https://www.vinted.fr/items/5798416167-north-face-shorts,shorts
Vendesi pantaloncino the North face ambition dual uomo taglia XL nuovo,The North Face,40.0,1,7,5,73,"Vendesi pantaloncino dual the North face ambition uomo taglia XL nuovo con cartellino, zip laterale, colore nero, tecnologia flash dry",https://www.vinted.fr/items/4687847787-vendesi-pantaloncino-the-north-face-ambition-dual-uomo-taglia-xl-nuovo,shorts
Short The North Face,The North Face,28.0,3,8,4.7,77,"Short TNF
Excellent état, aucun défauts
Pour + de photos et de questions n’hésitez pas 😁",https://www.vinted.fr/items/3163966846-short-the-north-face,shorts
Calções The North Face,The North Face,30.0,1,7,5,204,"Calções The North Face
Calções novos com etiqueta, nunca foram usados.
#calcoes #thenorthface#",https://www.vinted.fr/items/5728986394-calcoes-the-north-face,shorts
Short The North Face,The North Face,20.0,3,3,4.5,22,"Short The North Face noir 
Taille XL
Portée rarement",https://www.vinted.fr/items/5567031745-short-the-north-face,shorts
Pantalón corto de north face,The North Face,20.0,3,3,4.7,41,Poco usado,https://www.vinted.fr/items/5148602425-pantalon-corto-de-north-face,shorts
Pantalón North Face,The North Face,20.0,2,3,3.4,22,Pantalón deportivo negro de North Face,https://www.vinted.fr/items/5061988570-pantalon-north-face,shorts
Pantaloncino da trekking,The North Face,30.0,3,7,5,9,Pantaloncino da trekking elasticizzato e idrorepellente usato una sola volta.,https://www.vinted.fr/items/2737663870-pantaloncino-da-trekking,shorts
Short the north face,The North Face,20.0,2,2,4.7,12,Short the north face blanc taille L,https://www.vinted.fr/items/5920915994-short-the-north-face,shorts
The north face short,The North Face,37.0,1,7,No rating,No evaluations,No description,https://www.vinted.fr/items/5794509411-the-north-face-short,shorts
Short the north face,The North Face,35.0,2,6,4.8,22,short de bain 0 défauts,https://www.vinted.fr/items/5181975533-short-the-north-face,shorts
Pantaloncini The North Face,The North Face,22.0,3,4,5,9,Indossato una volta come nuovo,https://www.vinted.fr/items/4806864526-pantaloncini-the-north-face,shorts
Short de sport Thé North Face,The North Face,10.0,3,1,5,7,"Short de sport Thé North Face bleu et bleu marine taille XS 
MATIÈRE RUNNING 
ÉTAT 10/10 
Rarement porté",https://www.vinted.fr/items/5260178503-short-de-sport-the-north-face,shorts
short the north face,The North Face,12.0,4,1,4.3,15,très bonne état juste petit troue à la poche droite,https://www.vinted.fr/items/4719652972-short-the-north-face,shorts
Short TNF,The North Face,30.0,1,9,4.6,27,"Pantaloncini The North Face, brand new
Appena comprato, mai usato - causa taglia sbagliata",https://www.vinted.fr/items/3604990114-short-tnf,shorts
The North Face Shorts Neri,The North Face,15.0,3,2,4.7,16,Indossato 2 volte,https://www.vinted.fr/items/3313080400-the-north-face-shorts-neri,shorts
The North Face Hydrenaline Short L,The North Face,50.0,1,14,4.2,91,Nuovo con cattwl,https://www.vinted.fr/items/3186002342-the-north-face-hydrenaline-short-l,shorts
Pantalón corto the north face,The North Face,37.0,2,2,5,1,"Pantalón corto the north hace 
Gris, talla S
Nuevo sin etiqueta",https://www.vinted.fr/items/5956680699-pantalon-corto-the-north-face,shorts
Short the north face,The North Face,19.99,2,2,4.3,220,"Short the north face 
Neuf
Taille s",https://www.vinted.fr/items/5462400548-short-the-north-face,shorts
Pantalón The North Face,The North Face,45.0,1,28,5,104,"Precioso pantalón The North Face 
Puesto queda genial 
Son cortos 










No hago devoluciones",https://www.vinted.fr/items/3565232320-pantalon-the-north-face,shorts
Pantalón The North Face Talla XL,The North Face,36.0,1,7,5,55,Nuevo con etiquetas,https://www.vinted.fr/items/4387808692-pantalon-the-north-face-talla-xl,shorts
Pantaloncini TheNorthFace,The North Face,23.0,2,8,5,13,"Pantaloncino bellissimo e comodo, elasticizzato e con tre tasche (quella dietro con zip).
Usato veramente poco, condizioni pari al nuovo.



#thenorthface #outwear #streetwear #military #sportswear #trekking #nuovo",https://www.vinted.fr/items/5630116750-pantaloncini-thenorthface,shorts
Maillot de bain homme the north face,The North Face,25.0,2,0,4.8,33,"Maillot de bain très peu porté ( 1 semaine )
Couleur noir
Taille s",https://www.vinted.fr/items/5588842823-maillot-de-bain-homme-the-north-face,shorts
The North Face shorts,The North Face,55.0,1,15,5,42,"The North Face Speedlight shorts 
Colour banff blue
Size 32 for men",https://www.vinted.fr/items/4564083093-the-north-face-shorts,shorts
Bermuda North Face,The North Face,18.0,3,4,5,70,"Ottime condizioni 

Possibilità di creare set con altro abbigliamento presente nel mio armadio",https://www.vinted.fr/items/5074409602-bermuda-north-face,shorts
Short the north face,The North Face,20.0,3,2,4.9,306,Short the north face acheter 60 euros,https://www.vinted.fr/items/4944771386-short-the-north-face,shorts
short,The North Face,32.0,2,4,4.9,61,short the north face en taille américaine 28 qui correspond à du XS,https://www.vinted.fr/items/4765161942-short,shorts
Pantalón The North Face,The North Face,22.0,2,4,4.8,53,"Nuevo sin etiquetas, talla pequeño",https://www.vinted.fr/items/5782347736-pantalon-the-north-face,shorts
Shorts The North Face,The North Face,14.99,4,4,5,1,"Sport Shorts van The North Face in maat S. Zwarte kleur met reflectief logo. Het logo is nog goed leesbaar, maar de reflectieve laag is voor een groot deel uitgewassen. Verder in goede staat.",https://www.vinted.fr/items/5361180576-shorts-the-north-face,shorts
Short the north face,The North Face,15.0,2,2,4.8,183,"Taille L
Comme neuf",https://www.vinted.fr/items/5668572885-short-the-north-face,shorts
pantalone tue north face,The North Face,15.0,3,2,4.7,28,usato poco tenuto in ottime condizioni,https://www.vinted.fr/items/5197412429-pantalone-tue-north-face,shorts
Vendo pantaloncini corti North Face ,The North Face,50.0,1,12,5,19,"Vendo pantaloncini corti neri North Face,nuovi con cartellino taglia S",https://www.vinted.fr/items/4209025871-vendo-pantaloncini-corti-north-face,shorts
Short the north face ,The North Face,35.0,2,7,4.6,20,Short the north face,https://www.vinted.fr/items/3535962999-short-the-north-face,shorts
Calções cinzentos da The norte face,The North Face,23.0,3,4,5,3,Usado poucas vezes,https://www.vinted.fr/items/4838133850-calcoes-cinzentos-da-the-norte-face,shorts
Pantalon north face,The North Face,20.0,2,4,1,1,Lo compre y nunca me lo puse,https://www.vinted.fr/items/5139232514-pantalon-north-face,shorts
short The north face running,The North Face,20.0,2,2,No rating,No evaluations,porter très rarement,https://www.vinted.fr/items/5549078531-short-the-north-face-running,shorts
Pantaloncino The North Face,The North Face,35.0,2,6,5,48,Mai usato test,https://www.vinted.fr/items/4349974976-pantaloncino-the-north-face,shorts
short The north Face,The North Face,30.0,2,3,4,27,jamais porter,https://www.vinted.fr/items/5748494422-short-the-north-face,shorts
pantalón north face talla S,The North Face,25.0,2,4,5,20,sin usar,https://www.vinted.fr/items/5142209176-pantalon-north-face-talla-s,shorts
Shorts the north face,The North Face,25.0,3,4,4.4,102,In perfette condizioni come nuovi,https://www.vinted.fr/items/4719253232-shorts-the-north-face,shorts
Short The North Face,The North Face,30.0,3,8,4,1,"Short blanc avec panneaux latéraux noirs, bande de taille élastique et poches des deux côtés. Logo de ""The North Face"" sur la jambe droite. En parfait état, comme neuf.",https://www.vinted.fr/items/4755918520-short-the-north-face,shorts
Pantaloncino uomo North Face,The North Face,35.0,3,6,4.9,136,"Pantaloncino uomo North Face in tessuto tecnico.
Colore nero, 2 tasche laterali.
Elastico in vita, laccetti non presenti.
Taglia L.",https://www.vinted.fr/items/4336732345-pantaloncino-uomo-north-face,shorts
Pantalones cortos the north face,The North Face,32.0,1,4,5,17,"Nuevos con etiquetas,nunca usados
PVP:60€
Vendo por que me queda pequeño y se me fue la fecha de devolución",https://www.vinted.fr/items/5925706357-pantalones-cortos-the-north-face,shorts
Pantalon corto north face,The North Face,35.0,2,0,No rating,No evaluations,"No se a usado ya que la talla no es la que uso yo 
Original puedes comprobarlo con las fotos",https://www.vinted.fr/items/5975119388-pantalon-corto-north-face,shorts
Pantaloncini The North face,The North Face,15.0,3,2,5,9,"Indossato poche volte, come nuovo, taglia XS",https://www.vinted.fr/items/5125491363-pantaloncini-the-north-face,shorts
Short The north face blanc molletonné,The North Face,25.0,3,2,3.8,8,Très bon état.,https://www.vinted.fr/items/5259012354-short-the-north-face-blanc-molletonne,shorts
short TheNorthFace,The North Face,25.0,3,2,3.5,92,"très bon état, taille M",https://www.vinted.fr/items/4928464134-short-thenorthface,shorts
Short the north face maat XS,The North Face,22.0,1,4,4.9,37,Helaas te klein prijskaartje zit er nog aan,https://www.vinted.fr/items/4706858383-short-the-north-face-maat-xs,shorts
Short TheNorthFace,The North Face,20.0,3,2,5,2,"Je l’ai porté 1 an. 
Parfait état.",https://www.vinted.fr/items/5171141585-short-thenorthface,shorts
Pantaloncini uomo The North face,The North Face,20.0,2,3,4.7,141,"Indossati 2 volte 
Taglia 34",https://www.vinted.fr/items/5660236687-pantaloncini-uomo-the-north-face,shorts
The noorth face Mountain Athletics Short  maat M,The North Face,40.0,2,7,4.9,567,Nieuwe nooit gedragen,https://www.vinted.fr/items/4879748423-the-noorth-face-mountain-athletics-short-maat-m,shorts
Pantaloncini uomo taglia M grigi The North Face,The North Face,45.0,1,8,5,76,Nuovo,https://www.vinted.fr/items/5579248348-pantaloncini-uomo-taglia-m-grigi-the-north-face,shorts
