Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL
Carhartt pet babyblauw,Carhartt,15.0,Good,17,4.1,21,"Veel gedragen. Door de was een beetje kreukelig, maar dat is te fixen.",https://www.vinted.fr/items/5351824366-carhartt-pet-babyblauw
Casquette Carhartt,Carhartt,23.0,Good,3,4.8,36,"Casquette Carhartt Noir, starter black label",https://www.vinted.fr/items/5344406202-casquette-carhartt
autumn/winter cap,Carhartt,10.0,Good,16,4.3,23,- its big for me,https://www.vinted.fr/items/5324995629-autumnwinter-cap
Gorra Carhartt,Carhartt,15.0,Good,8,5,1,Usada unos meses,https://www.vinted.fr/items/5302372651-gorra-carhartt
Casquette Carhartt,Carhartt,15.0,Good,3,4.4,74,Taille assez grand,https://www.vinted.fr/items/5298562839-casquette-carhartt
Carhartt pet,Carhartt,15.0,Good,7,5,7,Carhartt pet,https://www.vinted.fr/items/5294535529-carhartt-pet
Casquette Vintage carhartt,Carhartt,17.0,Good,4,5,14,Couleur Bleu foncé,https://www.vinted.fr/items/5289579951-casquette-vintage-carhartt
Casquette,Carhartt,27.5,Good,14,No rating,No evaluations,Casquette carhartt,https://www.vinted.fr/items/5288701643-casquette
Carhartt cap,Carhartt,8.0,Good,16,4.4,56,"Vintage- gedragen look
Beetje verkleuring te zien op foto",https://www.vinted.fr/items/5288586740-carhartt-cap
Carhartt Cap Rot Gr M Flexfit,Carhartt,7.5,Good,4,5,89,🧢 Coole Cap Gr M Flexfit,https://www.vinted.fr/items/5279728219-carhartt-cap-rot-gr-m-flexfit
Gorra Carhartt,Carhartt,15.0,Good,14,5,78,"Muy buen estado, casi sin uso",https://www.vinted.fr/items/5274511273-gorra-carhartt
Casquette Carhartt,Carhartt,8.0,Good,22,3.8,53,Portée,https://www.vinted.fr/items/5269179492-casquette-carhartt
Casquette Carhartt,Carhartt,7.9,Good,4,5,391,"Casquette Carhartt - Rouge - Flexfit

Achetez en lot dans mon dressing : 
-10% pour 2 articles
-15% pour 3 articles 
-20% pour 5 articles et plus",https://www.vinted.fr/items/5263540004-casquette-carhartt
Carhartt Army Cap Soldier Military Base Camo,Carhartt,29.0,Good,3,4.6,5,Bei weiteren Fragen einfach schreiben,https://www.vinted.fr/items/5251684716-carhartt-army-cap-soldier-military-base-camo
Snapback Carhartt,Carhartt,15.0,Good,21,5,33,"In buone condizioni, taglia unica",https://www.vinted.fr/items/5247076725-snapback-carhartt
Berretto Carhartt,Carhartt,20.0,Good,5,5,29,Berretto Carhartt vintage,https://www.vinted.fr/items/5241275186-berretto-carhartt
Carhartt pet lila,Carhartt,25.0,Good,18,5,75,Goede staat,https://www.vinted.fr/items/5226964982-carhartt-pet-lila
Casquette Carhartt,Carhartt,20.0,Good,70,No rating,No evaluations,"Bonjour, je vends ma casquette Carhartt en bonne état.",https://www.vinted.fr/items/5224168580-casquette-carhartt
Carhartt Cap,Carhartt,12.0,Good,55,5,12,Carhartt SnapBack Cap,https://www.vinted.fr/items/5208505949-carhartt-cap
Carhartt cap,Carhartt,10.0,Good,11,5,84,Verkaufe hier eine Cap von Carhartt. Hat oben Flecken drauf (siehe Bild) hab mir aber auch nie Mühe gegeben sie weg zu bekommen.,https://www.vinted.fr/items/5201482298-carhartt-cap
Bandeau casquette,Carhartt,4.0,Good,14,4.9,135,Logo qui part un peu mais bon état tout de même,https://www.vinted.fr/items/5199825832-bandeau-casquette
Casquette Carhartt Homme,Carhartt,20.0,Good,9,4.9,72,"Casquette Carhartt Homme 
100% coton 
Bon état, la couleur bleu marine est passée",https://www.vinted.fr/items/5153861848-casquette-carhartt-homme
Carhatt Cap,Carhartt,15.0,Good,3,4.8,26,One size,https://www.vinted.fr/items/5151987981-carhatt-cap
Casquette Carhartt,Carhartt,7.0,Good,3,5,28,Porté quelques fois,https://www.vinted.fr/items/5141174448-casquette-carhartt
Casquette carhartt,Carhartt,30.0,Good,28,5,51,Casquette carhartt,https://www.vinted.fr/items/5137704566-casquette-carhartt
Casquette rose Carhartt,Carhartt,8.0,Good,12,4.8,138,Casquette rose de la marque Carhartt. Très confortable. Quelques petites taches.,https://www.vinted.fr/items/5125457046-casquette-rose-carhartt
Boné carhartt,Carhartt,25.0,Good,24,4.8,28,"Com algum uso mas em bom estado 
Ajustável",https://www.vinted.fr/items/5122467682-bone-carhartt
Carhartt x PAM hat,Carhartt,15.0,Good,25,5,21,Carhartt x PAM hat in a striking and vibrant black colour.,https://www.vinted.fr/items/5090136432-carhartt-x-pam-hat
Carhartt Cap,Carhartt,15.0,Good,6,5,6,Kaum getragen,https://www.vinted.fr/items/5088434973-carhartt-cap
Casquette carhartt,Carhartt,30.0,Good,6,4.9,62,"Casquette carhartt ajustable 
Jaune moutarde - beige - marron 

Bon état
Envoi rapide soigné",https://www.vinted.fr/items/5074039601-casquette-carhartt
Gorra Carhartt,Carhartt,5.0,Good,12,5,6,Poco uso.,https://www.vinted.fr/items/5065211122-gorra-carhartt
gorra carhartt,Carhartt,8.0,Good,26,5,68,"buen estado, logo un poco mal",https://www.vinted.fr/items/5036471279-gorra-carhartt
Carhartt Cap Käppi,Carhartt,10.0,Good,4,5,42,"Cap von Carhartt im coolen Junglelook. 

Getragene, aber gut erhalten. 

Am äußersten Rand am Schirm ist ein Miniloch. Fällt aber null auf, habe ich gerade selbst erst beim Einstellen des Artikels gemerkt.",https://www.vinted.fr/items/5036179106-carhartt-cap-kappi
Berretto Carhartt,Carhartt,6.99,Good,16,4.5,181,"Berretto Carhartt in buona condizioni, ha bisogno di una bella pulita. Spedizione in 24H",https://www.vinted.fr/items/5033058254-berretto-carhartt
Casquette carhartt,Carhartt,16.0,Good,9,4.9,14,Porter quelque fois en bon etat.,https://www.vinted.fr/items/4957236655-casquette-carhartt
Casquette Logo Cap Carhartt marron Taille Unique,Carhartt,14.9,Good,7,4.9,411,"Casquette Logo Cap Carhartt marron 
🎁 -10% pour les abonnés

📏 Taille de l’article : Taille unique 
🎨 Couleur de l’article : marron
➡️ État de l’article : bon état sauf tache sur le devant 

🚚 L’envoi se fait en maximum 24h une fois le produit acheté

🤝 Frais de port ajusté au plus bas 

👨‍💼 Pour effectuer un lot, faites moi la demande avec les produits demandés 

#camisa #camiseta #maglia #futbol #football #foot #vintage #collector",https://www.vinted.fr/items/4940591124-casquette-logo-cap-carhartt-marron-taille-unique
Casquette carhartt,Carhartt,15.0,Good,22,4.7,241,Bon état malgré un peu d’usure,https://www.vinted.fr/items/4936661511-casquette-carhartt
Casquette,Carhartt,15.0,Good,6,5,1,"Je l'ai souvent porté mais il n'y a ni trous ni tâche, il y a quand même qlq plis",https://www.vinted.fr/items/4914102777-casquette
Casquette carhartt,Carhartt,20.0,Good,4,4.9,57,"Casquette carhartt très bon état hormis un petit trou sur le derrière de la casquette voir photo 
✅envoie rapide et soigné 
N’hésitez pas si vous avez des questions





——————————————————————


vintage baggy jeans pantalon pant cargo chino velour large oversize outfit streetwear style classe workwear workpant y 2kstyle y2k ensemble jogging tech fleece Nike dunk
carhartt
drip drill uk sweat zippé full zip hoodie half zip doudoune veste sport short longsleeve single
knee
detroit jacket double knee varsity jacket carpenter
pant chaqueta felpa ceinture newel pant aviaton pant klondike pant skate skateur UK uk USA camouflage university blue military casquette bonnet sacoche bag montre dumbo accessoires chaussettes chaussures décathlon sport 90s
80s
vintage crew neck
crewneck club frip friperie power boost simple travail été fin léger authentique chantier legit bot 550 wolf grey fire red
oversized
blue racer yellow bull fashion underground hot slim miller évasé regular droite ourlets nylon coton
PPSC, corteiz, corvidae supram Vicinity
y2k drip peso vintage bapesta j1 j3 j4 j5 bape kantostarter minus two dramacall verborgen please paulo stop cappin divinbydivin nocta
shox ride trapstar evisu Edhardy bape vlone",https://www.vinted.fr/items/4902174369-casquette-carhartt
Capello da tennis rosso della carhartt,Carhartt,6.0,Good,8,4.8,4,Capello da tennis rosso della carhatt,https://www.vinted.fr/items/4863795190-capello-da-tennis-rosso-della-carhartt
Carhartt Cap,Carhartt,15.0,Good,4,5,111,Bis auf den kleinen Riss im Verschluss alles bestens.,https://www.vinted.fr/items/4859447220-carhartt-cap
Casquette marron carhartt,Carhartt,8.0,Good,11,4.9,912,En bon etat,https://www.vinted.fr/items/4829142143-casquette-marron-carhartt
Carhartt Cap,Carhartt,27.99,Good,73,5,10,"-lange und gerne getragen 

-unisex 

- Für alles geeignet

-Zustand 8/10",https://www.vinted.fr/items/4826181070-carhartt-cap
Casquette New era Cahartt taille 7 1/8,Carhartt,20.0,Good,4,4.9,244,"Bon état
Casquette New era Cahartt taille 7 1/8",https://www.vinted.fr/items/4800706300-casquette-new-era-cahartt-taille-7-18
Casquette vintage carhartt,Carhartt,20.0,Good,5,4.9,57,"Flexfit
Casquette rouge 
Taille S M",https://www.vinted.fr/items/4751163621-casquette-vintage-carhartt
Casquette carhartt,Carhartt,30.0,Good,5,4.7,7,Casquette coton noire,https://www.vinted.fr/items/4734592752-casquette-carhartt
Berretti,Carhartt,45.0,Good,5,5,4,"1 carahartt beanie
1 kangoll beanie
1 no logo velvet beanie
1 saint james felt beanie 
1 baseball basic flexfit heat beige
1 baseball basic flexfit heat black

Venduti solo tutti insieme",https://www.vinted.fr/items/4720086568-berretti
Casquette Carhartt,Carhartt,15.0,Good,14,4.4,74,"Bon état, un peu jaunie à l’intérieur",https://www.vinted.fr/items/4700911135-casquette-carhartt
Vintage Carhartt Cap,Carhartt,10.0,Good,9,4.7,6,"Vintage
Jedoch sehr guter Zustand keine Löcher oder sonstiges 
Größe L







y2k
#y2kstyle
#y2kfashion #y 2kvintage #vintage
#vintagestyle
#vintagelook #outfit #outfitoftheday. #archive #archivefashion #archivestyle",https://www.vinted.fr/items/4666861879-vintage-carhartt-cap
Casquette carhartts,Carhartt,15.0,Good,3,5,285,Portée pas d usure ni déchirure En bon état Effet tissus et maille ( voir photos ),https://www.vinted.fr/items/4635661203-casquette-carhartts
Casquette Carhartt,Carhartt,17.99,Good,3,4.6,123,"Casquette Carhartt noir.

État: 8/10

Taille: unique et réglable à l’arrière.

Envoi soigné en moins de 24h.

#cap #casquette #carhartt",https://www.vinted.fr/items/4604561623-casquette-carhartt
Casquette carhartt,Carhartt,15.0,Good,7,4.9,279,Portée mais mérité une seconde vie :),https://www.vinted.fr/items/4567589950-casquette-carhartt
Carhartt cap cord,Carhartt,40.0,Good,109,4,12,"Guter Zustand

Wildleder ist gepflegt und hat keine auffälligen
Macken.

✅PayPal, Vinted System und Banküberweisung möglich
✅Tierfreier- und Nichtraucherhaushalt
Versandkosten: 5.5€ versichert mit
Sendungsnummer
✅Bei Abnahme von mehreren Sachen komme ich dir preislich gerne entgegen.
Wenn du Fragen hast, kannst du dich einfach bei mir melden.
⚠️Bei Bestellungen vor 17 Uhr wird am selben Tag noch versendet, vorausgesetzt Paypal ist vorhanden tr
‼️Ich übernehme keinerlei Haftung für verloren gegangene Pakete. Die Sachen werden unter Ausschluss sämtlicher Gewährleistungsrechte verkauft ‼️
❗️Weitere Infos in der Profilbeschreibung",https://www.vinted.fr/items/4495476338-carhartt-cap-cord
Casquette Carhartt,Carhartt,37.99,Good,84,4.9,399,"Carhartt 
Velours côtelé velour 


Casquette  casquettes Cap
Taille réglable mixte


Prix fixe
Envoie rapide en moins de 24h
Envoie uniquement par Mondial Relay
Beaucoup d'autres casquettes dans ma boutique",https://www.vinted.fr/items/4473969082-casquette-carhartt
Carhatt Berretto,Carhartt,6.0,Good,6,4.8,377,Carhatt Berretto,https://www.vinted.fr/items/4442828394-carhatt-berretto
Gorra Carhartt Granate,Carhartt,16.99,Good,11,4.9,66,"👕 Gorra Carhartt Granate
🔥 Marca: Carhartt
✅ Calidad: 10/10
🏷️ Talla: 7 1/4- 7 5/8
🧵 Desperfectos: Usada
🚀 Envíos: rápidos (12-24 Horas lo enviamos)
💬 Atención: respondemos rápido - Clientes serios",https://www.vinted.fr/items/4417886309-gorra-carhartt-granate
Carhartt visiera verde One Size cappello FlexFit,Carhartt,22.0,Good,13,5,43,"Vendo come usata, anche se in verità non ricordo di averla mai usata.",https://www.vinted.fr/items/4406000367-carhartt-visiera-verde-one-size-cappello-flexfit
Carhartt Mütze,Carhartt,8.0,Good,10,5,86,"Selten getragen, hab die Mütze aber schon einfach lange, deswegen sieht sie einfach nicht mehr wie neu aus. Der Bund kann angepasst werden wie man es möchte.",https://www.vinted.fr/items/4357574696-carhartt-mutze
Casquette Carhartt noire,Carhartt,8.0,Good,14,4.9,348,"La casquette Logo Cap est réglable à l'arrière et comporte six panneaux. Elle est en toile de coton de poids moyen. Elle comporte une étiquette Carhartt WIP imitation cuir à l'avant. Taille unique.

100 % toile de coton
tour de tête : 54 - 60 cm / 21,3 - 23,6 pouces
structuré - panneaux avant renforcés
non doublé
six panneaux
robuste, sommet plat
œillets d'aération brodés
étiquette carrée imitation cuir",https://www.vinted.fr/items/4177542037-casquette-carhartt-noire
Berretto Carhartt ,Carhartt,10.0,Good,10,4.9,95,Berretto Carhartt nero fumo in buone condizioni,https://www.vinted.fr/items/4151527125-berretto-carhartt
Carhartt Cap,Carhartt,15.0,Good,3,4.9,61,Carhartt Cap,https://www.vinted.fr/items/4102503344-carhartt-cap
Berretto Carhartt,Carhartt,15.0,Good,3,5,126,Berretto Carhartt originale,https://www.vinted.fr/items/4096219660-berretto-carhartt
Cuffia Carhartt,Carhartt,10.0,Good,6,4.9,70,"Cuffia in ottime condizioni come da foto, alcuni segni di usura sono visibili. Per qualsiasi foto o informazione potete contattarmi, prezzo non trattabile.",https://www.vinted.fr/items/4091868534-cuffia-carhartt
gorra,Carhartt,25.0,Good,7,4.9,386,"fashion,panatela,carhartt,all size ( ver fotos cuidadosamente !!!",https://www.vinted.fr/items/3996637422-gorra
Carhartt beanie Mütze,Carhartt,6.0,Good,8,4.9,360,Carhartt beanie Mütze braun,https://www.vinted.fr/items/3961269656-carhartt-beanie-mutze
Berretto Carhartt,Carhartt,5.0,Good,6,5,22,"Berretto Carhartt, vendo per inutilizzo.
Condizioni buone",https://www.vinted.fr/items/3946200996-berretto-carhartt
Gorra Carhartt,Carhartt,35.95,Good,18,4.9,764,Gorra Carhartt negra,https://www.vinted.fr/items/3853500436-gorra-carhartt
Berretto beanie laurel carhartt camouflage,Carhartt,10.0,Good,19,4.9,615,"modello beanie laurel
taglia unica
difetti: pallini e fili soprattuto nel lato posteriore e lateralmente",https://www.vinted.fr/items/3845915866-berretto-beanie-laurel-carhartt-camouflage
Carhartt Mütze Beanie grau,Carhartt,9.0,Good,9,5,41,Bis auf ein paar Fussel vom Waschen keine Gebrauchsspuren!,https://www.vinted.fr/items/3835836608-carhartt-mutze-beanie-grau
Berretto carhartt,Carhartt,13.0,Good,18,3.7,21,Un po’ rovinato,https://www.vinted.fr/items/3814624823-berretto-carhartt
Casquette Carhartt,Carhartt,35.0,Good,6,4.7,141,"Neuve jamais porté 
Couleur rouge",https://www.vinted.fr/items/3770968127-casquette-carhartt
Carharrt Cap,Carhartt,8.0,Good,16,3.7,3,"Wurde am Meer getragen, deshalb ist die Cap an manchen Stellen etwas ausgeblichen",https://www.vinted.fr/items/3735013302-carharrt-cap
Casquette carhartt,Carhartt,12.0,Good,6,5,4,"La casquette en elle même est en bonne état il y a juste de la saleté à enlever qui n’est pas parti à la machine à laver . C’est bien une vrai qui provient de la vrai marque Carhartt
Prix légèrement négociable",https://www.vinted.fr/items/3678196117-casquette-carhartt
